guest_id,nationality,home_city,home_country,guest_tier,first_seen_date,first_seen_brand,dietary_flags,preferred_language,lifetime_spend_aed,total_visits,brands_visited_count,last_visit_date,acquisition_channel,event_host_count,consent_status
G-104700,USA,Los Angeles,USA,Standard,2024-10-25,Nammos,,EN,12325,5,1,2025-10-03,Concierge,0,Full
G-104701,France,Nice,France,Standard,2025-11-15,Nammos,,FR,24145,13,1,2025-11-27,Direct,0,Full
G-104702,Kuwait,Kuwait City,Kuwait,Standard,2024-09-23,CE LA VI,pescatarian,AR,15591,10,1,2025-12-23,Concierge,0,Partial
G-104703,India,Mumbai,India,Standard,2024-07-06,Nammos,vegan,EN,2713,2,1,2025-07-15,Direct,0,Partial
G-104704,USA,Miami,USA,Standard,2025-12-18,Nammos,gluten-free,EN,14776,9,1,2026-04-11,Referral,0,Full
G-104705,USA,Miami,USA,Platinum,2025-04-22,Em Sherif,,EN,625244,431,2,2026-01-30,Digital,1,Partial
G-104706,UAE,Abu Dhabi,UAE,Standard,2024-01-18,Nammos,,AR,11633,6,1,2025-08-01,Direct,0,Full
G-104707,USA,Los Angeles,USA,Gold,2024-12-01,CE LA VI,halal,EN,121121,45,2,2026-03-12,Concierge,0,Full
G-104708,USA,Los Angeles,USA,Platinum,2025-07-26,Nammos,,EN,437893,162,3,2025-12-10,Direct,0,Full
G-104709,UK,Manchester,UK,Standard,2026-01-06,Nammos,,EN,4562,2,1,2026-03-20,Direct,0,Full
G-104710,Saudi Arabia,Jeddah,Saudi Arabia,Gold,2024-10-10,Nammos,,AR,36876,18,2,2026-02-10,Direct,0,Full
G-104711,Russia,Saint Petersburg,Russia,Standard,2024-07-22,Em Sherif,,RU,17928,12,1,2026-03-05,Referral,0,Partial
G-104712,Russia,Saint Petersburg,Russia,Standard,2025-09-17,Em Sherif,halal,RU,28631,13,1,2025-12-15,Direct,0,Full
G-104713,USA,Miami,USA,Standard,2024-06-30,Nammos,halal,EN,15470,6,1,2026-04-02,Hotel partner,0,Full
G-104714,UAE,Dubai,UAE,Platinum,2025-03-06,Em Sherif,,AR,460208,281,3,2025-12-28,Concierge,0,Full
G-104715,UK,Manchester,UK,Standard,2025-09-28,Em Sherif,,EN,4597,2,1,2026-02-15,Concierge,0,Full
G-104716,Germany,Munich,Germany,Standard,2025-11-23,Nammos,vegetarian,DE,29823,18,1,2026-03-19,Referral,0,Partial
G-104717,Qatar,Doha,Qatar,Standard,2025-12-22,Nammos,,AR,18021,11,1,2026-01-18,Direct,0,Full
G-104718,India,Mumbai,India,Diamond,2025-08-07,CE LA VI,halal,EN,2481355,1920,3,2026-01-15,Concierge,2,Full
G-104719,USA,Miami,USA,Standard,2025-05-05,CE LA VI,halal,EN,4554,2,1,2026-01-05,Digital,0,Full
G-104720,Bahrain,Manama,Bahrain,Standard,2025-12-10,AlphaMind,"vegetarian,gluten-free",AR,29359,23,1,2026-02-15,Direct,0,Full
G-104721,Italy,Milan,Italy,Standard,2025-08-23,Nammos,,IT,28405,10,1,2026-04-04,Hotel partner,0,Partial
G-104722,UAE,Abu Dhabi,UAE,Standard,2024-07-04,Nammos,vegetarian,AR,23709,8,1,2026-03-24,Direct,0,Partial
G-104723,UK,Manchester,UK,Standard,2025-12-07,Nammos,vegetarian,EN,20084,8,1,2026-04-02,Hotel partner,0,Full
G-104724,UAE,Abu Dhabi,UAE,Gold,2025-09-14,AlphaMind,,AR,113449,51,1,2026-02-17,Concierge,0,Full
G-104725,UAE,Sharjah,UAE,Standard,2024-09-06,AlphaMind,,AR,13435,6,1,2026-02-21,Concierge,0,Full
G-104726,UK,London,UK,Standard,2024-08-09,Nammos,,EN,26215,14,1,2025-08-20,Digital,0,Full
G-104727,Saudi Arabia,Riyadh,Saudi Arabia,Gold,2024-09-03,CE LA VI,,AR,146430,55,1,2026-02-18,Concierge,0,Partial
G-104728,France,Paris,France,Gold,2025-01-25,Nammos,gluten-free,FR,51400,29,1,2025-11-06,Referral,0,Full
G-104729,UAE,Abu Dhabi,UAE,Gold,2025-08-18,AlphaMind,,AR,63026,30,1,2026-03-14,Direct,0,Full
G-104730,Lebanon,Beirut,Lebanon,Standard,2024-09-16,Nammos,,AR,8595,3,1,2026-01-31,Hotel partner,0,Full
G-104731,UAE,Abu Dhabi,UAE,Standard,2025-06-25,Nammos,,AR,12290,8,1,2025-08-24,Hotel partner,0,Full
G-104732,UK,Manchester,UK,Standard,2025-08-19,Em Sherif,,EN,19073,7,1,2026-04-26,Direct,0,Partial
G-104733,France,Paris,France,Standard,2025-02-03,Em Sherif,,FR,12818,5,1,2026-01-12,Direct,0,Full
G-104734,Singapore,Singapore,Singapore,Standard,2025-01-29,Nammos,halal,EN,7719,3,2,2026-01-25,Direct,0,Full
G-104735,UAE,Dubai,UAE,Gold,2024-10-11,CE LA VI,,AR,137466,87,2,2026-01-29,Concierge,0,None
G-104736,Russia,Moscow,Russia,Standard,2024-11-29,AlphaMind,vegetarian,RU,12302,5,1,2025-07-08,Direct,0,Full
G-104737,USA,Los Angeles,USA,Standard,2025-07-28,Em Sherif,,EN,7757,4,1,2026-01-25,Hotel partner,0,None
G-104738,USA,New York,USA,Standard,2025-10-09,Nammos,,EN,3243,1,2,2026-03-15,Direct,0,Partial
G-104739,India,Bangalore,India,Platinum,2026-02-21,Em Sherif,gluten-free,EN,716913,473,3,2026-03-22,Direct,1,Full
G-104740,Singapore,Singapore,Singapore,Standard,2025-07-10,Em Sherif,,EN,24558,9,2,2025-12-20,Referral,0,Partial
G-104741,USA,Miami,USA,Standard,2025-06-11,CE LA VI,vegetarian,EN,26557,9,1,2026-03-29,Hotel partner,0,Partial
G-104742,UK,Manchester,UK,Standard,2024-07-30,Em Sherif,vegan,EN,5498,2,1,2025-12-17,Hotel partner,0,Full
G-104743,USA,Miami,USA,Platinum,2025-09-09,Em Sherif,,EN,455971,214,2,2026-04-03,Direct,0,Full
G-104744,France,Paris,France,Standard,2025-04-25,AlphaMind,halal,FR,4464,2,1,2026-01-31,Direct,0,Full
G-104745,UK,London,UK,Standard,2024-07-02,Nammos,,EN,14380,10,1,2025-04-16,Direct,0,Partial
G-104746,Kuwait,Kuwait City,Kuwait,Gold,2025-03-25,Nammos,vegan,AR,49341,22,3,2025-11-01,Digital,0,Full
G-104747,Singapore,Singapore,Singapore,Gold,2024-12-19,Nammos,vegetarian,EN,44896,22,3,2025-08-01,Direct,0,Full
G-104748,UAE,Abu Dhabi,UAE,Gold,2026-02-27,CE LA VI,halal,AR,52225,22,1,2026-04-15,Referral,0,Full
G-104749,UK,London,UK,Gold,2025-03-11,Nammos,halal,EN,148352,65,3,2026-03-30,Hotel partner,0,None
G-104750,UK,London,UK,Standard,2025-08-06,Em Sherif,halal,EN,15045,9,1,2025-12-07,Referral,0,Full
G-104751,USA,Miami,USA,Standard,2024-11-24,Nammos,,EN,25773,11,2,2025-10-07,Direct,0,Full
G-104752,UK,Manchester,UK,Standard,2024-09-24,Nammos,,EN,25562,14,2,2025-07-18,Digital,0,Full
G-104753,Singapore,Singapore,Singapore,Standard,2025-02-03,Nammos,,EN,8672,3,1,2025-10-10,Concierge,0,Partial
G-104754,India,Delhi,India,Gold,2025-03-13,Nammos,halal,EN,103009,40,1,2026-01-28,Concierge,0,None
G-104755,UK,London,UK,Standard,2025-07-24,Nammos,,EN,3975,2,1,2026-02-11,Concierge,0,Partial
G-104756,India,Bangalore,India,Standard,2026-01-26,Em Sherif,,EN,7952,4,1,2026-02-12,Hotel partner,0,Full
G-104757,UAE,Abu Dhabi,UAE,Gold,2025-06-21,AlphaMind,,AR,60941,22,1,2026-02-20,Hotel partner,0,Full
G-104758,UK,Manchester,UK,Standard,2025-07-25,Nammos,,EN,6392,3,1,2026-02-12,Referral,0,Full
G-104759,UAE,Abu Dhabi,UAE,Platinum,2024-10-30,Em Sherif,gluten-free,AR,696264,387,3,2025-11-20,Hotel partner,0,Full
G-104760,USA,Los Angeles,USA,Standard,2025-03-27,Nammos,,EN,9485,4,2,2026-02-22,Hotel partner,0,Partial
G-104761,France,Paris,France,Standard,2025-09-13,Nammos,,FR,4715,1,1,2026-03-08,Referral,0,Full
G-104762,Qatar,Doha,Qatar,Platinum,2025-02-05,Nammos,halal,AR,223805,107,3,2026-03-22,Digital,0,None
G-104763,Lebanon,Beirut,Lebanon,Standard,2025-03-16,Em Sherif,,AR,25494,18,1,2025-09-08,Referral,0,Full
G-104764,India,Delhi,India,Standard,2025-04-29,Nammos,,EN,21245,7,2,2025-10-10,Referral,0,None
G-104765,UK,Manchester,UK,Standard,2025-04-23,Nammos,,EN,23353,12,1,2025-07-27,Direct,0,Partial
G-104766,UK,London,UK,Standard,2025-04-28,Nammos,,EN,25175,10,1,2025-11-20,Direct,0,Partial
G-104767,USA,Los Angeles,USA,Standard,2024-12-11,Nammos,,EN,8303,4,1,2025-08-19,Concierge,0,None
G-104768,UK,Manchester,UK,Standard,2026-01-12,AlphaMind,,EN,4209,1,1,2026-02-20,Concierge,0,Full
G-104769,USA,New York,USA,Standard,2025-10-15,AlphaMind,gluten-free,EN,6885,4,1,2026-03-27,Hotel partner,0,None
G-104770,USA,Miami,USA,Standard,2025-07-16,AlphaMind,,EN,19102,11,1,2026-02-12,Direct,0,Partial
G-104771,UAE,Sharjah,UAE,Gold,2025-06-01,Em Sherif,gluten-free,AR,81474,38,2,2026-03-17,Direct,0,Full
G-104772,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-04-27,Nammos,,AR,26011,12,1,2026-02-28,Direct,0,Partial
G-104773,India,Mumbai,India,Gold,2024-08-16,CE LA VI,,EN,108674,43,2,2025-02-04,Digital,1,None
G-104774,USA,New York,USA,Platinum,2025-06-27,CE LA VI,gluten-free,EN,799817,639,4,2026-04-06,Hotel partner,0,Full
G-104775,UAE,Sharjah,UAE,Gold,2025-12-11,Nammos,halal,AR,30392,13,1,2026-03-29,Direct,0,Full
G-104776,Lebanon,Beirut,Lebanon,Gold,2024-10-08,Em Sherif,,AR,97541,39,1,2026-03-26,Direct,0,Full
G-104777,France,Cannes,France,Standard,2025-05-13,AlphaMind,halal,FR,3983,2,1,2026-04-01,Direct,0,Partial
G-104778,Lebanon,Beirut,Lebanon,Standard,2025-05-04,Em Sherif,gluten-free,AR,29268,14,1,2026-01-23,Direct,0,Partial
G-104779,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2024-05-22,Nammos,,AR,18224,7,1,2026-02-06,Direct,0,Partial
G-104780,Saudi Arabia,Jeddah,Saudi Arabia,Platinum,2024-06-09,Nammos,,AR,451235,174,1,2024-11-19,Digital,0,Full
G-104781,France,Paris,France,Standard,2025-12-20,CE LA VI,,FR,24906,14,1,2026-02-09,Digital,0,Partial
G-104782,Kuwait,Kuwait City,Kuwait,Platinum,2025-01-25,Nammos,,AR,194216,116,3,2026-02-09,Digital,0,Full
G-104783,UK,Manchester,UK,Standard,2024-10-22,AlphaMind,,EN,16608,6,1,2026-03-18,Direct,0,None
G-104784,Russia,Moscow,Russia,Standard,2026-02-14,Em Sherif,,RU,23469,8,2,2026-03-06,Hotel partner,0,Full
G-104785,France,Paris,France,Standard,2024-07-10,Nammos,,FR,22051,11,1,2025-06-20,Concierge,0,Full
G-104786,Qatar,Doha,Qatar,Standard,2024-11-16,Nammos,,AR,19758,12,2,2025-07-31,Direct,0,Full
G-104787,USA,Los Angeles,USA,Diamond,2024-09-13,CE LA VI,,EN,4228190,1687,3,2026-02-21,Referral,2,Full
G-104788,Saudi Arabia,Riyadh,Saudi Arabia,Standard,2025-02-23,Nammos,,AR,13116,7,1,2025-10-15,Referral,0,Full
G-104789,USA,Miami,USA,Standard,2025-05-12,Nammos,halal,EN,16178,7,1,2025-10-17,Direct,0,Full
G-104790,USA,Miami,USA,Platinum,2026-02-15,Nammos,gluten-free,EN,232209,118,2,2026-04-04,Direct,3,Full
G-104791,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-09-27,CE LA VI,halal,AR,10658,4,1,2025-11-14,Referral,0,Full
G-104792,UK,London,UK,Standard,2024-12-13,CE LA VI,,EN,10059,7,2,2026-04-03,Direct,0,Full
G-104793,USA,Los Angeles,USA,Gold,2025-12-02,Nammos,vegan,EN,139169,73,2,2026-01-19,Hotel partner,0,Full
G-104794,UK,Manchester,UK,Gold,2025-01-03,Em Sherif,,EN,41615,20,3,2025-11-30,Referral,0,Full
G-104795,Qatar,Doha,Qatar,Standard,2025-04-22,Em Sherif,,AR,26395,18,1,2026-01-30,Referral,0,Full
G-104796,Singapore,Singapore,Singapore,Standard,2025-05-15,AlphaMind,,EN,14216,10,1,2025-11-04,Direct,0,Partial
G-104797,UK,Manchester,UK,Standard,2025-01-29,Nammos,halal,EN,14226,7,1,2025-07-23,Direct,0,Full
G-104798,UK,Manchester,UK,Gold,2025-07-11,Nammos,,EN,100204,49,1,2025-10-24,Direct,0,Partial
G-104799,UAE,Dubai,UAE,Standard,2025-08-31,Nammos,halal,AR,4190,2,1,2026-01-10,Hotel partner,0,Full
G-104800,France,Paris,France,Platinum,2024-09-23,Nammos,,FR,779416,491,2,2025-12-15,Concierge,1,None
G-104801,France,Paris,France,Standard,2025-02-07,Nammos,pescatarian,FR,17585,6,1,2025-05-28,Concierge,0,Full
G-104802,Singapore,Singapore,Singapore,Gold,2024-09-27,Nammos,,EN,146265,55,1,2025-08-02,Referral,0,Partial
G-104803,India,Mumbai,India,Gold,2025-01-24,Nammos,,EN,53157,28,1,2026-01-10,Hotel partner,0,Full
G-104804,USA,Miami,USA,Gold,2025-10-11,Em Sherif,,EN,120273,78,1,2026-01-30,Direct,0,Full
G-104805,France,Cannes,France,Standard,2025-05-13,Em Sherif,,FR,4227,2,1,2026-02-14,Direct,0,Partial
G-104806,UAE,Sharjah,UAE,Standard,2025-10-18,Em Sherif,halal,AR,2481,1,1,2026-04-16,Direct,0,Full
G-104807,Singapore,Singapore,Singapore,Platinum,2025-06-18,Em Sherif,,EN,780076,436,3,2025-08-25,Digital,0,None
G-104808,USA,New York,USA,Gold,2026-02-15,Nammos,,EN,122711,56,2,2026-04-07,Direct,1,Full
G-104809,Qatar,Doha,Qatar,Platinum,2025-04-03,CE LA VI,,AR,783633,330,1,2026-01-30,Concierge,0,Full
G-104810,Qatar,Doha,Qatar,Standard,2024-08-29,Nammos,halal,AR,4551,2,1,2025-12-06,Concierge,0,Full
G-104811,Kuwait,Kuwait City,Kuwait,Standard,2024-06-14,Nammos,gluten-free,AR,11738,8,1,2025-01-17,Direct,0,None
G-104812,UAE,Sharjah,UAE,Standard,2025-01-24,CE LA VI,,AR,13772,5,1,2025-10-27,Hotel partner,0,Full
G-104813,UAE,Dubai,UAE,Standard,2024-12-22,Nammos,halal,AR,24780,18,1,2025-11-21,Concierge,0,Full
G-104814,Saudi Arabia,Riyadh,Saudi Arabia,Gold,2025-10-15,Nammos,,AR,108309,83,1,2026-02-19,Hotel partner,0,Full
G-104815,USA,Los Angeles,USA,Platinum,2024-12-08,AlphaMind,gluten-free,EN,249613,118,1,2025-09-24,Direct,0,Full
G-104816,UAE,Dubai,UAE,Standard,2024-10-27,AlphaMind,,AR,13806,4,1,2026-02-04,Concierge,0,None
G-104817,USA,Los Angeles,USA,Standard,2025-06-05,AlphaMind,vegan,EN,18603,9,1,2026-01-23,Concierge,0,Full
G-104818,UAE,Abu Dhabi,UAE,Standard,2025-02-21,AlphaMind,,AR,16830,6,1,2025-09-30,Direct,0,Full
G-104819,France,Cannes,France,Diamond,2025-11-21,Nammos,,FR,2835198,1578,2,2025-12-10,Digital,0,None
G-104820,USA,Miami,USA,Standard,2025-07-27,Em Sherif,,EN,23713,9,1,2025-11-14,Hotel partner,0,Full
G-104821,Russia,Saint Petersburg,Russia,Standard,2025-08-02,Em Sherif,vegetarian,RU,22171,16,1,2026-04-10,Direct,0,Full
G-104822,India,Delhi,India,Standard,2025-04-19,AlphaMind,vegan,EN,7271,3,1,2025-08-08,Direct,0,Full
G-104823,France,Paris,France,Standard,2025-08-10,CE LA VI,,FR,18607,10,1,2026-04-05,Direct,0,Partial
G-104824,UK,Manchester,UK,Standard,2025-05-14,Em Sherif,,EN,27924,15,1,2026-03-26,Concierge,0,Full
G-104825,UAE,Dubai,UAE,Gold,2025-03-03,AlphaMind,pescatarian,AR,139804,74,1,2026-01-20,Concierge,0,Full
G-104826,UAE,Sharjah,UAE,Diamond,2025-02-10,Nammos,halal,AR,2626613,1057,3,2026-02-12,Concierge,0,None
G-104827,France,Cannes,France,Gold,2025-05-30,Nammos,,FR,119756,62,2,2026-01-07,Referral,0,Partial
G-104828,USA,Miami,USA,Standard,2025-02-19,AlphaMind,,EN,28656,12,1,2026-04-07,Digital,0,Full
G-104829,France,Paris,France,Standard,2024-05-09,Nammos,,FR,10328,8,1,2025-05-27,Direct,0,Full
G-104830,Bahrain,Manama,Bahrain,Gold,2025-10-21,CE LA VI,,AR,143322,86,3,2025-12-20,Referral,0,Full
G-104831,France,Cannes,France,Standard,2025-01-24,Nammos,,FR,29425,16,1,2025-09-07,Direct,0,Full
G-104832,Lebanon,Beirut,Lebanon,Standard,2024-04-05,Nammos,,AR,7812,5,2,2024-11-01,Hotel partner,0,Full
G-104833,India,Bangalore,India,Standard,2025-01-30,Nammos,,EN,5948,4,1,2025-07-26,Hotel partner,0,Full
G-104834,UAE,Sharjah,UAE,Platinum,2025-11-10,Nammos,,AR,347218,261,2,2026-02-28,Concierge,1,Partial
G-104835,Saudi Arabia,Riyadh,Saudi Arabia,Gold,2026-01-02,Nammos,gluten-free,AR,138195,57,1,2026-04-12,Direct,0,Full
G-104836,UAE,Sharjah,UAE,Standard,2025-10-15,Nammos,,AR,18693,9,1,2026-03-09,Concierge,0,Partial
G-104837,France,Cannes,France,Gold,2024-01-29,Em Sherif,,FR,57706,29,1,2025-11-19,Digital,0,Partial
G-104838,UK,Manchester,UK,Standard,2024-06-20,Nammos,,EN,21265,8,1,2025-09-14,Direct,0,Full
G-104839,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-08-23,Nammos,,AR,24334,16,1,2026-03-20,Hotel partner,0,Full
G-104840,UK,London,UK,Standard,2025-08-21,AlphaMind,,EN,16934,9,1,2026-03-20,Direct,0,Full
G-104841,UK,London,UK,Standard,2025-06-23,CE LA VI,,EN,28389,12,1,2026-01-19,Direct,0,Full
G-104842,UAE,Dubai,UAE,Gold,2025-06-04,Em Sherif,vegan,AR,92167,47,2,2025-11-21,Hotel partner,0,Full
G-104843,Singapore,Singapore,Singapore,Standard,2025-04-19,Nammos,,EN,27859,12,1,2026-03-10,Direct,0,Partial
G-104844,Russia,Saint Petersburg,Russia,Standard,2025-04-19,CE LA VI,,RU,28201,10,1,2025-11-26,Concierge,0,Partial
G-104845,Lebanon,Beirut,Lebanon,Standard,2024-08-15,Nammos,pescatarian,AR,23199,12,1,2026-03-06,Hotel partner,0,Full
G-104846,UAE,Abu Dhabi,UAE,Standard,2025-07-31,CE LA VI,halal,AR,15490,5,1,2025-10-10,Referral,0,Full
G-104847,France,Paris,France,Standard,2026-02-27,Nammos,,FR,12694,5,1,2026-03-16,Direct,0,Partial
G-104848,Lebanon,Beirut,Lebanon,Gold,2025-09-25,Nammos,halal,AR,30885,21,2,2025-10-10,Referral,0,Full
G-104849,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-11-05,CE LA VI,gluten-free,AR,7390,3,1,2026-02-26,Direct,0,Partial
G-104850,France,Paris,France,Standard,2024-08-29,CE LA VI,,FR,23908,9,1,2025-12-02,Direct,0,Partial
G-104851,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-12-12,AlphaMind,,AR,2333,1,1,2026-02-03,Concierge,0,Full
G-104852,USA,New York,USA,Standard,2025-11-18,Em Sherif,,EN,2992,2,1,2025-12-30,Direct,0,Partial
G-104853,India,Mumbai,India,Diamond,2025-07-26,Nammos,,EN,3387538,1826,2,2025-08-27,Referral,2,Full
G-104854,Kuwait,Kuwait City,Kuwait,Gold,2023-12-14,CE LA VI,,AR,34552,14,1,2025-07-22,Direct,0,Partial
G-104855,France,Cannes,France,Standard,2024-09-22,Nammos,,FR,12387,5,1,2025-11-06,Concierge,0,Full
G-104856,UK,London,UK,Gold,2025-12-19,CE LA VI,halal,EN,146198,104,2,2026-04-08,Hotel partner,0,Full
G-104857,India,Bangalore,India,Gold,2025-12-01,Nammos,halal,EN,135367,93,1,2025-12-24,Concierge,0,Full
G-104858,France,Cannes,France,Gold,2024-07-29,Nammos,,FR,52394,33,3,2026-04-05,Referral,0,Partial
G-104859,India,Mumbai,India,Standard,2025-12-29,CE LA VI,,EN,18260,11,1,2026-04-09,Direct,0,Full
G-104860,UK,Manchester,UK,Standard,2024-09-10,Em Sherif,"vegetarian,gluten-free",EN,4486,2,2,2025-08-20,Direct,0,Full
G-104861,UAE,Sharjah,UAE,Standard,2025-03-14,Em Sherif,,AR,28429,11,1,2025-08-06,Direct,0,Full
G-104862,France,Cannes,France,Standard,2025-12-17,Nammos,halal,FR,24451,15,2,2026-04-10,Concierge,0,Full
G-104863,UAE,Sharjah,UAE,Diamond,2024-06-18,Nammos,,AR,4907925,1961,3,2025-09-23,Hotel partner,0,Full
G-104864,UK,London,UK,Platinum,2025-05-01,Em Sherif,,EN,608598,404,1,2025-10-17,Direct,1,Full
G-104865,UK,Manchester,UK,Platinum,2024-12-20,Em Sherif,"halal,gluten-free",EN,396177,213,2,2025-08-28,Referral,0,Full
G-104866,UK,London,UK,Standard,2024-05-03,Em Sherif,vegetarian,EN,24509,10,1,2026-03-12,Digital,0,Full
G-104867,UK,Manchester,UK,Standard,2025-09-03,Em Sherif,halal,EN,14729,11,1,2026-01-11,Concierge,0,Full
G-104868,India,Bangalore,India,Standard,2025-12-08,Nammos,,EN,28081,21,1,2026-02-20,Referral,0,None
G-104869,UAE,Sharjah,UAE,Platinum,2025-07-19,Nammos,,AR,711601,289,1,2026-01-23,Referral,1,Full
G-104870,Russia,Moscow,Russia,Gold,2025-12-09,CE LA VI,,RU,78896,47,2,2026-01-31,Hotel partner,0,Full
G-104871,USA,Los Angeles,USA,Platinum,2024-12-20,Nammos,vegetarian,EN,654292,286,3,2025-06-29,Concierge,1,Full
G-104872,Kuwait,Kuwait City,Kuwait,Platinum,2025-10-28,Nammos,,AR,285448,131,3,2026-04-04,Hotel partner,0,Full
G-104873,Saudi Arabia,Riyadh,Saudi Arabia,Standard,2026-01-27,Nammos,"halal,gluten-free",AR,6277,2,1,2026-03-29,Concierge,0,Full
G-104874,Germany,Munich,Germany,Standard,2025-07-01,CE LA VI,,DE,24799,18,1,2025-11-03,Hotel partner,0,Partial
G-104875,Russia,Saint Petersburg,Russia,Standard,2024-12-12,AlphaMind,pescatarian,RU,19820,11,1,2025-06-07,Concierge,0,None
G-104876,Lebanon,Beirut,Lebanon,Standard,2025-08-29,Nammos,halal,AR,18872,12,1,2026-02-03,Direct,0,Full
G-104877,UK,Manchester,UK,Standard,2024-07-10,Nammos,vegetarian,EN,16382,11,1,2025-08-04,Concierge,0,Full
G-104878,UK,Manchester,UK,Gold,2024-08-03,CE LA VI,,EN,79240,51,3,2025-03-30,Hotel partner,0,Full
G-104879,UAE,Abu Dhabi,UAE,Standard,2025-01-14,Nammos,vegan,AR,14159,6,1,2025-07-21,Digital,0,Full
G-104880,UAE,Sharjah,UAE,Gold,2025-11-12,Nammos,"halal,gluten-free",AR,42564,16,2,2026-03-01,Direct,0,Full
G-104881,Germany,Berlin,Germany,Gold,2024-07-24,Nammos,,DE,56730,25,2,2025-03-11,Direct,1,None
G-104882,France,Paris,France,Standard,2026-01-02,Nammos,,FR,10268,5,1,2026-02-05,Digital,0,Full
G-104883,Kuwait,Kuwait City,Kuwait,Gold,2025-07-25,CE LA VI,,AR,83164,54,2,2026-01-05,Direct,0,Partial
G-104884,France,Cannes,France,Standard,2024-08-26,Nammos,,FR,4840,2,1,2025-05-16,Digital,0,None
G-104885,UK,Manchester,UK,Platinum,2026-03-13,Nammos,halal,EN,398847,228,3,2026-04-07,Concierge,0,Full
G-104886,India,Delhi,India,Standard,2024-04-01,Nammos,,EN,18369,9,1,2026-02-15,Direct,0,Full
G-104887,USA,New York,USA,Standard,2025-10-31,Em Sherif,,EN,29978,13,1,2026-03-21,Direct,0,Full
G-104888,UK,London,UK,Standard,2026-01-21,Nammos,,EN,15153,7,1,2026-03-26,Hotel partner,0,Full
G-104889,UK,Manchester,UK,Gold,2024-06-09,CE LA VI,halal,EN,123588,90,1,2025-07-01,Digital,0,Partial
G-104890,USA,Miami,USA,Standard,2025-07-24,Em Sherif,,EN,10728,6,1,2025-11-24,Direct,0,Full
G-104891,UK,Manchester,UK,Platinum,2024-11-03,Nammos,gluten-free,EN,703769,270,3,2026-02-19,Concierge,1,Full
G-104892,UAE,Abu Dhabi,UAE,Standard,2025-12-27,Nammos,,AR,12843,4,1,2026-01-12,Direct,0,Full
G-104893,USA,Los Angeles,USA,Diamond,2025-06-03,Nammos,vegetarian,EN,3658536,1516,2,2025-08-28,Hotel partner,0,Full
G-104894,UK,Manchester,UK,Standard,2024-11-01,AlphaMind,,EN,15148,10,1,2026-02-03,Direct,0,None
G-104895,UAE,Sharjah,UAE,Gold,2025-09-28,AlphaMind,,AR,114663,45,3,2026-03-10,Direct,0,Full
G-104896,Germany,Munich,Germany,Standard,2025-07-09,Nammos,,DE,16708,12,1,2026-01-08,Direct,0,None
G-104897,USA,Miami,USA,Diamond,2025-05-17,CE LA VI,halal,EN,2862649,2346,3,2025-12-06,Referral,0,Full
G-104898,Italy,Milan,Italy,Gold,2024-10-01,Nammos,,IT,123729,92,2,2025-10-19,Concierge,0,Full
G-104899,UK,London,UK,Standard,2025-08-07,CE LA VI,,EN,4420,3,1,2026-03-21,Referral,0,None
G-104900,USA,Los Angeles,USA,Standard,2024-12-03,AlphaMind,,EN,3539,2,1,2026-02-03,Direct,0,None
G-104901,UK,London,UK,Gold,2025-09-15,Nammos,,EN,98809,52,1,2026-01-23,Direct,0,Partial
G-104902,Russia,Moscow,Russia,Platinum,2025-02-23,AlphaMind,,RU,797060,348,3,2025-12-08,Hotel partner,0,Full
G-104903,Saudi Arabia,Riyadh,Saudi Arabia,Platinum,2025-06-19,CE LA VI,,AR,500000,231,2,2026-03-25,Hotel partner,0,Full
G-104904,Russia,Saint Petersburg,Russia,Standard,2024-07-15,CE LA VI,,RU,19293,11,1,2025-06-10,Direct,0,None
G-104905,UAE,Dubai,UAE,Gold,2026-01-05,Nammos,,AR,72307,31,1,2026-03-06,Hotel partner,0,Full
G-104906,UK,London,UK,Gold,2025-05-18,Nammos,,EN,53448,28,1,2025-12-19,Concierge,0,Full
G-104907,Saudi Arabia,Riyadh,Saudi Arabia,Standard,2025-04-28,Nammos,"vegetarian,gluten-free",AR,17991,8,1,2026-01-16,Hotel partner,0,Partial
G-104908,UAE,Dubai,UAE,Standard,2025-09-21,Nammos,,AR,25764,17,1,2026-03-28,Concierge,0,Partial
G-104909,UAE,Dubai,UAE,Standard,2025-06-26,CE LA VI,,AR,6844,2,1,2026-02-23,Direct,0,Full
G-104910,UAE,Sharjah,UAE,Standard,2025-05-10,Em Sherif,,AR,5727,2,1,2026-01-04,Digital,0,Full
G-104911,UK,Manchester,UK,Standard,2024-08-02,Em Sherif,halal,EN,3403,1,1,2025-09-07,Direct,0,Full
G-104912,Russia,Saint Petersburg,Russia,Standard,2025-09-24,Em Sherif,,RU,11041,4,1,2025-12-31,Digital,0,Full
G-104913,Singapore,Singapore,Singapore,Standard,2025-08-08,Em Sherif,,EN,25491,16,1,2026-02-20,Digital,0,Full
G-104914,UAE,Sharjah,UAE,Standard,2025-10-18,Nammos,,AR,2602,1,2,2026-02-23,Direct,0,Full
